date	sym	trig	tod	tier	j1	gap	exploded50	up5	up15	up30	up60	dn60	up_ext	t_peak	dd_pre_peak	t_hit10	t_stop	close_reg	pm_last	low_src	gap_src
2026-08-24	AIXI	قبل الشحن	after	قوي	J1	≥30%	لا	26.9743	26.9743	26.9743	26.9743	-28.7705	26.9743	4.0000	-1.6104	1.0000	55.0000		126.0762	مخزون	سجلّ
2026-08-24	AMIX	قبل الشحن	after	قوي	لا	10-30%	نعم	9.2032	41.3596	44.0607	111.0747	-1.9873	111.0747	38.0000	-1.9873	7.0000			-1.9937	مخزون	سجلّ
2026-08-24	BCTX	قبل الشحن	pre	قوي	لا	10-30%	لا	3.9567	3.9567	3.9567	3.9567	-29.0780	3.9567	3.0000	-10.2277		7.0000	-35.4237	-32.0642	مخزون	سجلّ
2026-08-24	BTCT	قبل الشحن	pre	قوي	لا	10-30%	نعم	3.8710	11.6129	16.1290	17.4194	-4.5161	77.4194	165.0000	-5.8065	8.0000		11.9355	33.5484	مخزون	سجلّ
2026-08-24	CAPR	قبل الشحن	pre	قوي	J1	≥30%	لا	0.2497	0.2497	0.2497	0.2497	-20.8489	0.2497	1.0000	-7.3533		8.0000	-15.1061	-9.3633	مخزون	سجلّ
2026-08-24	DAIC	قبل الشحن	pre	قوي	J1	≥30%	نعم		17.1429	40.0000	40.0000	-28.5714	257.7143	467.0000	-36.0000	13.0000		-1.8171	106.8571	مخزون	سجلّ
2026-08-24	DBGI	قبل الشحن	reg	ضعيف	لا	<10%	لا	0.5952	1.0702	1.0702	1.5476	-3.8095	6.9667	72.0000	-3.8095			-2.8571	4.5238	مخزون	سجلّ
2026-08-24	DXST	قبل الشحن	pre	قوي	J1	≥30%	لا	2.4534	2.4534	2.4534	2.4534	-24.8675	2.4534	1.0000	-1.5409		4.0000	-20.3595	-28.9656	مخزون	سجلّ
2026-08-24	EJH	قبل الشحن	reg	ضعيف	لا	10-30%	لا	-1.0306	8.6615	8.6615	8.6615	-11.2689	8.6615	6.0000	-5.8085		121.0000	-11.9514	-13.9990	مخزون	سجلّ
2026-08-24	EMAT	قبل الشحن	reg	قوي	لا	10-30%	لا	2.8571	3.2967	5.4945	5.4945	-5.4923	5.4945	17.0000	-5.4923		115.0000	-7.2527	-9.4505	مخزون	سجلّ
2026-08-24	FFAI	قبل الشحن	after	متوسط	لا	<10%	لا	9.3750	9.3750	9.3750	9.3750	-9.6591	9.3750	1.0000	-0.5682				-10.5114	مخزون	سجلّ
2026-08-24	FGL	قبل الشحن	reg	متوسط	لا	10-30%	لا	1.5324	1.5324	2.8510	6.5217	-10.7270	6.5217	38.0000	-10.7270		1.0000	-3.5994	-14.8254	مخزون	سجلّ
2026-08-24	FLZH	قبل الشحن	pre	قوي	لا	<10%	لا	3.8422	3.8422	3.8422	3.8422	-9.9342	4.0498	153.0000	-9.9342		172.0000	-20.4223	-50.9519	مخزون	سجلّ
2026-08-24	GIPR	قبل الشحن	reg	ضعيف	لا	10-30%	نعم	2.1079	2.1079	2.1079	2.1079	-15.1382	173.7476	380.0000	-15.1382	150.0000		104.6263	43.0331	مخزون	سجلّ
2026-08-24	JEM	قبل الشحن	after	متوسط	لا	<10%	لا	11.1111	11.1111	11.1111	11.1111	-17.6955	46.2963	155.0000	-17.6955	2.0000	71.0000		7.2016	مخزون	سجلّ
2026-08-24	LGHL	قبل الشحن	pre	قوي	لا	10-30%	لا	3.4820	3.4820	3.4820	3.4820	-30.1269	3.4820	1.0000	-6.8126		246.0000	-28.2520	-39.2104	مخزون	سجلّ
2026-08-24	MF	قبل الشحن	reg	ضعيف	لا	<10%	لا	3.0213	6.5758	6.5758	11.4929	-0.7109	11.4929	59.0000	-0.7109	59.0000		5.0355	0.7109	مخزون	سجلّ
2026-08-24	NAMI	قبل الشحن	after	متوسط	لا	<10%	لا	11.6511	11.6511	11.6511	11.6511	-6.9441	11.6511	1.0000	-1.6025	1.0000	1.0000		-1.8033	مخزون	سجلّ
2026-08-24	NNNN	قبل الشحن	reg	ضعيف	لا	10-30%	لا	7.0322	7.0322	7.0322	7.0322	-13.8260	7.0322	2.0000	-2.4434		8.0000	-8.1049	-8.1049	مخزون	سجلّ
2026-08-24	NVX	قبل الشحن	reg	ضعيف	لا	<10%	لا	0.0000	0.0000	0.0000	0.0000	-12.9650	0.0000	1.0000	0.0000			-8.2880	-8.2445	مخزون	سجلّ
2026-08-24	NXTT	قبل الشحن	pre	ضعيف	لا	<10%	لا	-1.1782	-1.1782	-1.1782	3.0303	-8.2412	3.0303	43.0000	-8.2412		28.0000	-5.9394	-13.2121	مخزون	سجلّ
2026-08-24	OLOX	قبل الشحن	pre	متوسط	لا	10-30%	لا	0.1942	0.1942	0.1942	0.1942	-16.1165	0.1942	1.0000	-5.2427		3.0000	-22.3301	-35.5340	مخزون	سجلّ
2026-08-24	PSIG	قبل الشحن	reg	ضعيف	لا	<10%	لا		0.9688	0.9688	0.9688	-31.1311	0.9688	12.0000	-31.1311			-11.2875	-14.4002	مخزون	سجلّ
2026-08-24	RITR	قبل الشحن	pre	قوي	J1	≥30%	لا	1.7081	1.7081	1.7081	1.7081	-17.3913	1.7081	4.0000	-6.5217		4.0000	-13.9752	-34.2391	مخزون	سجلّ
2026-08-24	SDOT	قبل الشحن	pre	قوي	J1	≥30%	نعم	6.6786	7.2895	25.6448	30.8522	-0.4620	62.2171	214.0000	-0.4620	18.0000	1.0000	20.5339	-0.1540	مخزون	سجلّ
2026-08-24	SMX	قبل الشحن	reg	ضعيف	لا	<10%	لا	2.9056	5.7052	5.7052	5.7052	-1.2107	5.8717	295.0000	-1.2107			5.5726	1.6949	مخزون	سجلّ
2026-08-24	SNYR	قبل الشحن	after	قوي	لا	10-30%	لا	14.7692	14.7692	14.7692	14.7692	-6.5641	22.5641	95.0000	-6.5641	1.0000	1.0000		-15.0769	مخزون	سجلّ
2026-08-24	STKH	قبل الشحن	after	ضعيف	لا	<10%	لا	-0.5348	1.0695	1.0695	1.0695	-7.4866	1.0695	6.0000	-2.6738		19.0000		-12.0321	مخزون	سجلّ
2026-08-24	SUGP	قبل الشحن	pre	قوي	لا	<10%	لا	15.1351	31.8919	31.8919	31.8919	-7.5676	31.8919	15.0000	-4.8649	3.0000	199.0000	-28.6486	-39.4595	مخزون	سجلّ
2026-08-24	TENX	قبل الشحن	after	قوي	لا	10-30%	لا	0.0000	0.0000	0.0000	0.0000	-6.9124	0.0000	1.0000	-4.6083				-4.1475	مخزون	سجلّ
2026-08-24	VBIO	قبل الشحن	pre	متوسط	لا	10-30%	لا	0.8966	0.8966	0.8966	0.8966	-24.4138	29.4483	493.0000	-24.4138	353.0000	4.0000	12.3448	0.0690	مخزون	سجلّ
2026-08-24	XPON	قبل الشحن	pre	قوي	لا	10-30%	نعم	2.7375	20.7729	45.4106	60.8696	-11.4332	60.8696	37.0000	-11.4332	14.0000		-2.8889	-15.2834	مخزون	سجلّ
2026-08-24	YYAI	قبل الشحن	reg	ضعيف	لا	<10%	لا	1.7699	1.7699	1.7699	1.7699	-3.9823	7.0796	131.0000	-3.9823			-3.5398	-4.4248	مخزون	سجلّ
2026-08-25	AIXI	قبل الشحن	pre	قوي	J1	≥30%	نعم	5.6140	9.8914	14.7201	67.0844	-10.0752	347.7861	127.0000	-10.0752	22.0000	1.0000	120.5514	87.1345	مخزون	سجلّ
2026-08-25	AMIX	قبل الشحن	pre	قوي	J1	≥30%	لا	0.2430	3.8882	10.2066	10.2066	-10.3281	21.3852	68.0000	-10.3281	21.0000	427.0000	-12.3937	-18.3475	مخزون	سجلّ
2026-08-25	BAOS	قبل الشحن	after	متوسط	لا	10-30%	لا	0.1931	0.1931	0.1931	0.1931	-9.8477	0.1931	1.0000	-5.5567		17.0000		-8.1528	مخزون	سجلّ
2026-08-25	BDRX	قبل الشحن	pre	قوي	J1	≥30%	لا	27.6777	27.6777	27.6777	27.6777	-4.2417	48.9573	78.0000	-4.2417	1.0000	294.0000	-17.0095	-25.5214	مخزون	سجلّ
2026-08-25	BRNX	قبل الشحن	reg	ضعيف	لا	10-30%	لا	1.5779	1.5779	1.5779	1.5779	-8.6785	20.9073	557.0000	-8.6785	331.0000	3.0000	9.4694	26.2327	مخزون	سجلّ
2026-08-25	BTCT	قبل الشحن	pre	قوي	J1	≥30%	لا	0.0179	0.0179	0.0179	0.0179	-5.8036	3.1250	256.0000	-11.5938		1.0000	-10.4911	-20.0714	مخزون	سجلّ
2026-08-25	CAPR	قبل الشحن	reg	ضعيف	لا	10-30%	لا	2.1330	7.4015	7.9046	7.9046	-4.1405	7.9046	16.0000	-4.1405			4.2660	3.7641	مخزون	سجلّ
2026-08-25	CDTG	قبل الشحن	after	ضعيف	لا	<10%	لا	4.9020	32.3529	32.3529	32.3529	0.0000	32.3529	15.0000	0.0000	13.0000	1.0000		13.7255	مخزون	سجلّ
2026-08-25	CLIK	قبل الشحن	reg	ضعيف	لا	<10%	لا	4.3406	4.3406	4.3478	4.3478	-2.8986	4.3478	24.0000	-2.8986		6.0000	-0.7246	-2.5362	مخزون	سجلّ
2026-08-25	DAIC	قبل الشحن	pre	قوي	J1	≥30%	نعم	2.7778	2.7778	24.3056	40.2778	-4.8611	125.3472	647.0000	-4.8611	25.0000	3.0000	33.8819	115.2778	مخزون	سجلّ
2026-08-25	DARE	قبل الشحن	reg	ضعيف	لا	<10%	لا	0.3012	2.3373	2.3373	2.3373	-2.3855	2.9398	232.0000	-3.6145		110.0000	-1.1566	1.2048	مخزون	سجلّ
2026-08-25	DFNS	قبل الشحن	pre	قوي	J1	≥30%	لا	5.3555	8.3886	8.3886	8.3886	-15.4028	8.3886	10.0000	-3.7441		35.0000	-38.0569	-42.0853	مخزون	سجلّ
2026-08-25	DFSC	قبل الشحن	after	متوسط	لا	10-30%	لا	0.0054	0.0054	0.0054	0.0054	-15.6757	0.0054	1.0000	-3.7784		5.0000		-9.1892	مخزون	سجلّ
2026-08-25	FGL	قبل الشحن	pre	قوي	لا	10-30%	لا	8.6777	8.6777	8.6777	8.6777	-5.9504	8.6777	1.0000	-2.8926		1.0000	-15.2066	-14.4628	مخزون	سجلّ
2026-08-25	FLZH	قبل الشحن	after	ضعيف	لا	<10%	لا	39.1304	39.1304	39.1304	39.1304	-12.1739	39.1304	3.0000	-7.3043	2.0000			-56.2609	مخزون	سجلّ
2026-08-25	GIPR	قبل الشحن	pre	قوي	لا	<10%	لا	7.6964	7.6964	7.6964	7.6964	-15.7321	7.6964	3.0000	-1.8214		12.0000	-2.6964	-4.6607	مخزون	سجلّ
2026-08-25	GITS	قبل الشحن	pre	قوي	J1	≥30%	لا	1.9971	1.9971	10.5563	10.5563	-3.7090	19.8288	454.0000	-3.7090	28.0000	1.0000	14.8359	14.8359	مخزون	سجلّ
2026-08-25	ILLR	قبل الشحن	pre	متوسط	لا	10-30%	لا	4.0604	4.0604	4.0604	4.0604	-26.5456	4.0604	1.0000	-3.0810		3.0000	-15.2214	-15.3234	مخزون	سجلّ
2026-08-25	IPW	قبل الشحن	after	متوسط	لا	10-30%	لا	2.4532	2.4532	2.4532	2.4532	-16.8553	2.4532	1.0000	-0.7985		5.0000		-16.0321	مخزون	سجلّ
2026-08-25	JEM	قبل الشحن	pre	قوي	J1	≥30%	نعم	0.2807	0.2807	0.4654	0.6501	-9.8766	60.3014	294.0000	-15.7864	263.0000	1.0000	25.2124	-0.4580	مخزون	سجلّ
2026-08-25	LBGJ	قبل الشحن	after	قوي	لا	10-30%	لا	4.9563	4.9563	4.9563	4.9563	-10.7872	4.9563	1.0000	-2.3324				-4.9563	مخزون	سجلّ
2026-08-25	LESL	قبل الشحن	reg	ضعيف	لا	<10%	لا	0.0000	2.4359	4.0490	4.0490	-4.7911	4.0490	25.0000	-4.7911			-0.6775	-2.8876	مخزون	سجلّ
2026-08-25	LGCL	قبل الشحن	reg	قوي	لا	<10%	لا	3.5714	3.5714	3.5714	3.5714	-20.1128	41.1654	267.0000	-20.1128	267.0000	2.0000	-17.4812	4.6992	مخزون	سجلّ
2026-08-25	MSGY	قبل الشحن	reg	ضعيف	لا	10-30%	لا	0.4094	0.4094	0.4094	0.4094	-14.6520	0.4094	3.0000	-3.4525		15.0000	-12.5280	-13.4935	مخزون	سجلّ
2026-08-25	MTVA	قبل الشحن	reg	ضعيف	لا	10-30%	لا	0.6071	0.6071	1.1853	1.1853	-4.3076	1.1853	16.0000	-1.1275		35.0000	-5.1749	-8.0659	مخزون	سجلّ
2026-08-25	NXTS	قبل الشحن	pre	ضعيف	لا	10-30%	لا	4.8193	7.7711	7.7711	7.7711	-3.0120	13.2530	117.0000	-3.0120	117.0000	1.0000	10.8434	11.4458	مخزون	سجلّ
2026-08-25	OFAL	قبل الشحن	pre	قوي	J1	≥30%	نعم	46.0810	46.0810	75.2972	76.3047	-2.2768	76.3047	44.0000	-2.2768	1.0000		5.2791	-3.5865	مخزون	سجلّ
2026-08-25	OSRH	قبل الشحن	reg	ضعيف	لا	<10%	لا	3.4725	3.4725	3.4725	3.4725	-61.1919	3.4725	1.0000	0.0000		7.0000	-46.8325	-57.2032	مخزون	سجلّ
2026-08-25	PFSA	قبل الشحن	reg	ضعيف	لا	<10%	لا	1.8000	1.8391	1.8391	1.8391	-7.5862	19.0805	344.0000	-7.5862	268.0000		14.2529	3.4483	مخزون	سجلّ
2026-08-25	RCON	قبل الشحن	pre	قوي	لا	10-30%	لا	13.1965	13.1965	13.1965	13.1965	-58.9443	13.1965	3.0000	-19.9413	3.0000	87.0000	-70.2346	-74.3402	مخزون	سجلّ
2026-08-25	SDOT	قبل الشحن	reg	ضعيف	لا	<10%	لا	0.0000	0.0000	0.0000	0.0000	-22.6445	9.8448	495.0000	-26.7702		3.0000	-15.6825	3.1406	مخزون	سجلّ
2026-08-25	SLGB	قبل الشحن	pre	ضعيف	لا	10-30%	لا	7.7576	7.7576	7.7576	7.7576	-18.6959	7.7576	1.0000	-0.4064		3.0000	-8.4644	-8.9592	مخزون	سجلّ
2026-08-25	SMTK	قبل الشحن	reg	قوي	لا	10-30%	لا	9.1523	18.8959	18.8959	18.8959	-28.5312	18.8959	7.0000	-1.1283	6.0000	17.0000	-20.5180	-4.0586	مخزون	سجلّ
2026-08-25	SNYR	قبل الشحن	pre	قوي	J1	≥30%	لا	2.6289	2.6289	2.6289	2.6289	-25.1769	2.6289	1.0000	-7.6845		1.0000	-2.7300	-2.9323	مخزون	سجلّ
2026-08-25	STKH	قبل الشحن	pre	متوسط	لا	10-30%	لا	4.6305	4.6305	4.6305	4.6305	-18.6047	4.6305	1.0000	-2.3256		6.0000	-19.8966	-18.0879	مخزون	سجلّ
2026-08-25	SUGP	قبل الشحن	pre	ضعيف	لا	<10%	لا	0.0179	0.0179	1.8039	1.8039	-5.3402	9.8410	177.0000	-5.3402			4.4829	7.1620	مخزون	سجلّ
2026-08-25	TRUG	قبل الشحن	after	ضعيف	لا	10-30%	لا	11.4474	27.8967	27.8967	27.8967	-5.0652	27.8967	8.0000	-4.2421	3.0000			-14.7018	مخزون	سجلّ
2026-08-25	WKSP	قبل الشحن	reg	ضعيف	لا	<10%	لا	2.0183	2.0183	2.1457	4.0153	-0.7861	4.1003	255.0000	-0.7861			3.0380	8.0731	مخزون	سجلّ
2026-08-25	WLDS	قبل الشحن	reg	ضعيف	لا	10-30%	لا	2.1696	2.5641	2.5641	2.5641	-2.9586	2.5641	10.0000	-1.3807		93.0000	-0.5917	-5.3254	مخزون	سجلّ
2026-08-25	WXM	قبل الشحن	reg	ضعيف	لا	10-30%	لا	5.0587	5.0587	5.0587	5.0587	-3.8441	5.0587	5.0000	-3.8441		2.0000	-1.0121	-3.2045	مخزون	سجلّ
2026-08-25	XPON	قبل الشحن	pre	متوسط	لا	<10%	نعم	5.2104	9.2184	9.2184	9.2184	-3.8076	72.7455	409.0000	-3.8076	386.0000	34.0000	6.2104	25.8517	مخزون	سجلّ
2026-08-25	YMT	قبل الشحن	reg	ضعيف	لا	10-30%	لا	-0.0429	37.3391	38.7124	38.7124	-28.3262	38.7124	20.0000	-3.8627	12.0000	30.0000	-20.1288	-21.3734	مخزون	سجلّ
2026-08-26	AIXI	قبل الشحن	pre	متوسط	لا	<10%	لا	1.5625	1.5625	1.5625	1.5625	-16.4062	1.5625	1.0000	-3.9062		4.0000	-35.9766	-53.4766	مخزون	سجلّ
2026-08-26	AMIX	قبل الشحن	pre	متوسط	لا	<10%	لا	2.3022	3.5971	3.5971	3.5971	-6.1871	5.0360	85.0000	-7.7698		24.0000	-7.4820	-10.0719	مخزون	سجلّ
2026-08-26	BRLS	قبل الشحن	reg	ضعيف	لا	<10%	لا	22.4638	22.4638	22.4638	22.4638	-18.1159	22.4638	3.0000	-0.3623	1.0000	13.0000	-10.8696	-7.2464	مخزون	سجلّ
2026-08-26	BYAH	قبل الشحن	reg	ضعيف	لا	10-30%	لا	0.8109	0.8109	0.8109	0.8109	-7.3216	0.8109	3.0000	-4.0083		25.0000	-6.6596	-6.3286	مخزون	سجلّ
2026-08-26	CRE	قبل الشحن	pre	قوي	J1	≥30%	لا	26.9231	26.9231	26.9231	26.9231	-8.6154	32.3077	161.0000	-12.7692	2.0000		4.3477	-15.3846	مخزون	سجلّ
2026-08-26	FGL	قبل الشحن	pre	قوي	J1	≥30%	لا	13.1561	13.1561	13.1561	13.1561	-14.2265	13.1561	4.0000	-1.9682	4.0000	19.0000	-34.7376	-40.9876	مخزون	سجلّ
2026-08-26	GIPR	قبل الشحن	reg	ضعيف	لا	<10%	لا	5.3720	5.3720	5.3720	5.3720	-8.5344	5.3720	1.0000	-0.4662		41.0000	-2.9191	-4.8247	مخزون	سجلّ
2026-08-26	HODO	قبل الشحن	after	متوسط	لا	<10%	لا	0.4994	9.0512	9.0512	9.0512	-21.9725	9.0512	8.0000	-9.6754		46.0000		-28.8390	مخزون	سجلّ
2026-08-26	IPDN	قبل الشحن	reg	ضعيف	لا	10-30%	لا	2.8140	6.7261	6.7261	12.9032	-14.2073	12.9032	34.0000	-3.5690	34.0000	45.0000	-12.6973	-14.6877	مخزون	سجلّ
2026-08-26	ISPC	قبل الشحن	reg	ضعيف	لا	<10%	لا	0.0000	1.2121	1.2121	1.2121	-1.5152	1.2121	14.0000	-0.6061			-1.2121	-1.2303	مخزون	سجلّ
2026-08-26	IVF	قبل الشحن	reg	ضعيف	لا	<10%	لا	1.5929	1.5929	2.2124	5.3097	-2.6549	15.0442	83.0000	-2.6549	72.0000	286.0000	-7.0796	-7.0796	مخزون	سجلّ
2026-08-26	LBGJ	قبل الشحن	pre	ضعيف	لا	10-30%	لا	2.0879	2.0879	2.0879	2.0879	-7.2879	13.6333	367.0000	-10.0000	325.0000	1.0000	-1.8242	5.4545	مخزون	سجلّ
2026-08-26	LGCL	قبل الشحن	pre	قوي	J1	≥30%	نعم	8.8435	14.4558	39.1156	71.7687	-5.4422	71.7687	42.0000	-5.4422	15.0000	9.0000	-6.1224	-4.0816	مخزون	سجلّ
2026-08-26	LGHL	قبل الشحن	pre	متوسط	لا	10-30%	لا	17.6333	17.6333	17.6333	17.6333	-14.1333	17.6333	3.0000	-0.5667	1.0000	15.0000	-10.8167	-12.4333	مخزون	سجلّ
2026-08-26	MEDS	قبل الشحن	after	ضعيف	لا	10-30%	لا	11.1801	11.1801	11.1801	11.1801	-32.9193	11.1801	3.0000	-3.1056	3.0000	18.0000		-25.4658	مخزون	سجلّ
2026-08-26	MIMI	قبل الشحن	after	متوسط	لا	10-30%	لا	3.9604	3.9604	7.9208	7.9208	-7.9208	37.1287	104.0000	-7.9208	101.0000	1.0000		12.8713	مخزون	سجلّ
2026-08-26	NCPL	قبل الشحن	reg	ضعيف	لا	<10%	لا	0.5765	2.3857	2.3857	2.3857	-6.2227	16.3022	219.0000	-14.0358	218.0000	30.0000	0.8549	25.7853	مخزون	سجلّ
2026-08-26	NEXR	قبل الشحن	pre	متوسط	لا	<10%	لا	0.3745	0.3745	0.3745	0.3745	-22.8427	0.3745	1.0000	-12.3596		1.0000	-24.9064	-23.2210	مخزون	سجلّ
2026-08-26	NUWE	قبل الشحن	pre	متوسط	لا	10-30%	لا	0.0000	0.0000	0.0000	1.6807	-18.4874	21.8487	75.0000	-18.4874	72.0000	12.0000	-15.9664	-17.5882	مخزون	سجلّ
2026-08-26	OLOX	قبل الشحن	reg	ضعيف	لا	10-30%	لا		6.5217	6.5217	6.5217	-38.2609	6.5217	8.0000	-3.0435		19.0000	-37.3913	-38.9130	مخزون	سجلّ
2026-08-26	PN	قبل الشحن	reg	ضعيف	لا	10-30%	لا	0.6780	0.6780	0.6780	0.6780	-5.2644	0.6780	2.0000	-1.0169		41.0000	-4.7458	-3.7288	مخزون	سجلّ
2026-08-26	PWCM	قبل الشحن	pre	ضعيف	لا	<10%	لا	4.3979	4.3979	4.3979	4.3979	-12.0427	4.3979	2.0000	-1.1015		14.0000	-12.2400	-13.6868	مخزون	سجلّ
2026-08-26	SBFM	قبل الشحن	pre	متوسط	لا	10-30%	لا	4.0984	22.1311	22.1311	22.1311	-5.7377	22.1311	9.0000	-3.2787	7.0000	42.0000	2.4590	0.8197	مخزون	سجلّ
2026-08-26	SDOT	قبل الشحن	pre	ضعيف	لا	10-30%	لا	1.6993	3.8620	3.8620	3.8620	-3.3471	9.0628	141.0000	-3.3471		4.0000	-14.2636	-17.5592	مخزون	سجلّ
2026-08-26	SGLY	قبل الشحن	pre	قوي	لا	10-30%	لا	12.3692	12.3692	12.3692	12.3692	-0.5128	13.3333	245.0000	-0.5128	3.0000	1.0000	0.5128	0.5128	مخزون	سجلّ
2026-08-26	SMTK	قبل الشحن	pre	قوي	J1	≥30%	لا	3.9095	4.5267	4.5267	4.5267	-5.7613	4.5267	6.0000	-0.5185		8.0000	-13.3745	-23.8683	مخزون	سجلّ
2026-08-26	SNYR	قبل الشحن	reg	ضعيف	لا	10-30%	لا	1.1434	1.1434	1.1434	1.1434	-8.0915	1.1434	4.0000	-2.2867		13.0000	-15.9191	-14.6878	مخزون	سجلّ
2026-08-26	SUGP	قبل الشحن	pre	متوسط	لا	<10%	لا	1.7769	4.2796	6.7823	6.7823	-4.0627	6.7823	21.0000	-4.0627		208.0000	-16.5763	-20.4972	مخزون	سجلّ
2026-08-26	UCAR	قبل الشحن	reg	ضعيف	لا	10-30%	لا	2.3065	2.3065	2.3065	6.4355	0.0000	6.4355	55.0000	0.0000		2.0000	0.7903	-2.9032	مخزون	سجلّ
2026-08-26	WNW	قبل الشحن	after	ضعيف	لا	10-30%	لا	8.5920	22.2086	22.2086	22.2086	-6.7266	46.0376	123.0000	-6.7266	9.0000			9.9537	مخزون	سجلّ
2026-08-26	WSHP	قبل الشحن	reg	قوي	J1	≥30%	لا	3.8668	3.8668	5.0539	17.9141	-12.7519	17.9141	40.0000	-12.7519	40.0000		-8.7441	-11.5648	مخزون	سجلّ
2026-08-26	XPON	قبل الشحن	pre	ضعيف	لا	10-30%	نعم	0.0045	0.0045	0.0045	2.7081	-4.6855	78.3742	364.0000	-13.4605	333.0000	5.0000	37.8277	24.5140	مخزون	سجلّ
2026-08-26	ZCMD	قبل الشحن	pre	قوي	لا	10-30%	لا	1.5426	1.5426	7.1915	7.4410	-23.6275	7.4410	57.0000	-23.6275		2.0000	-8.5526	-9.2332	مخزون	سجلّ
2026-08-27	AEMD	قبل الشحن	after	قوي	لا	10-30%	لا	4.8276	11.7241	11.7241	19.3103	-5.8621	19.3103	59.0000	-5.8621	9.0000			0.0000	مخزون	سجلّ
2026-08-27	CHAI	قبل الشحن	after	متوسط	لا	<10%	لا	0.1141	0.1141	0.1141	0.1141	-6.8441	0.1141	4.0000	-6.8441		1.0000		-9.8859	مخزون	سجلّ
2026-08-27	FAMI	قبل الشحن	after	ضعيف	لا	10-30%	لا	8.8180	36.0225	36.0225	36.0225	-1.5009	36.0225	9.0000	-0.5629	7.0000	2.0000		-9.0056	مخزون	سجلّ
2026-08-27	GNPX	قبل الشحن	after	ضعيف	لا	<10%	لا	2.8205	2.8205	2.8205	2.8205	-7.4359	2.8205	1.0000	0.0000		16.0000		-6.1538	مخزون	سجلّ
2026-08-27	GOVX	قبل الشحن	reg	ضعيف	لا	10-30%	لا	2.9922	2.9922	2.9922	2.9922	-2.1253	7.6622	79.0000	-2.1253		197.0000	-0.7271	-2.6846	مخزون	سجلّ
2026-08-27	HCWB	قبل الشحن	reg	ضعيف	لا	10-30%	لا	2.9283	2.9283	2.9283	3.7459	-8.7948	6.5147	62.0000	-8.7948		6.0000	1.6287	2.6059	مخزون	سجلّ
2026-08-27	INHD	قبل الشحن	after	قوي	لا	10-30%	لا	9.2784	12.6289	12.6289	12.6289	-15.9794	12.6289	6.0000	-4.3814	6.0000	39.0000		-28.9948	مخزون	سجلّ
2026-08-27	KXIN	قبل الشحن	reg	ضعيف	لا	<10%	لا	4.6182	4.6182	4.6182	4.6182	-21.9698	4.6182	3.0000	-0.0058		1.0000	-13.4674	-59.5341	مخزون	سجلّ
2026-08-27	MIMI	قبل الشحن	reg	متوسط	لا	<10%	لا	1.9375	1.9375	1.9375	1.9375	-21.2500	1.9375	2.0000	-3.1250		41.0000	-20.0000	-18.1250	مخزون	سجلّ
2026-08-27	NCPL	قبل الشحن	after	ضعيف	لا	10-30%	لا	0.0167	1.6669	1.6669	20.8535	-4.1507	20.8535	41.0000	-4.1507	38.0000	2.0000		-5.8176	مخزون	سجلّ
2026-08-27	TRUG	قبل الشحن	after	ضعيف	لا	<10%	لا	0.0000	0.0000	0.0000	0.0000	-4.1510	0.0000	1.0000	-1.6179		3.0000		-9.5277	مخزون	سجلّ
2026-08-27	WETO	قبل الشحن	after	قوي	لا	<10%	لا	2.4355	2.4355	2.4355	2.4355	-8.5953	2.4355	1.0000	-3.7203				-37.9731	مخزون	سجلّ
2026-08-27	XAIR	قبل الشحن	reg	ضعيف	لا	10-30%	لا	0.0000	0.0000	0.0000	0.0000	-36.5782	0.0000	1.0000	-17.2360		14.0000		-35.2507	مخزون	سجلّ
2026-08-28	AIXI	قبل الشحن	after	متوسط	لا	<10%	لا	-1.3146	-1.3146	-1.3146	-1.3146	-23.1905	-1.3146	1.0000	-8.4934		10.0000		-24.7563	مخزون	سجلّ
2026-08-28	AMIX	قبل الشحن	reg	ضعيف	لا	<10%	لا	-0.8372	-0.8372	-0.8372	-0.8372	-4.1860	-0.8372	1.0000	-0.8372		4.0000	-1.6744	-3.6279	مخزون	سجلّ
2026-08-28	ARTL	قبل الشحن	after	ضعيف	لا	10-30%	لا	0.0137	0.0137	0.0137	0.0137	-11.2628	2.3891	92.0000	-11.2628		1.0000		712.2867	مخزون	سجلّ
2026-08-28	CHAI	قبل الشحن	reg	قوي	J1	≥30%	لا	1.6484	1.6484	1.6484	1.6484	-15.5518	12.2790	99.0000	-15.5518	99.0000	5.0000	-5.2078	-22.2408	مخزون	سجلّ
2026-08-28	FGL	قبل الشحن	after	قوي	لا	<10%	لا	6.5375	9.8305	9.8305	9.8305	-31.4286	9.8305	8.0000	-21.5496		41.0000		-30.7506	مخزون	سجلّ
2026-08-28	FNGR	قبل الشحن	after	قوي	J1	≥30%	لا	0.0469	0.0469	0.0469	0.0469	-22.8243	0.0469	1.0000	-6.0755		7.0000		-37.3681	مخزون	سجلّ
2026-08-28	FTFT	قبل الشحن	after	قوي	لا	10-30%	نعم	33.9217	98.2609	127.8174	127.8174	-5.2174	127.8174	24.0000	-5.2174	3.0000	218.0000		90.4348	مخزون	سجلّ
2026-08-28	JZ	قبل الشحن	after	قوي	لا	<10%	لا	1.8918	2.5773	2.5773	2.5773	-17.5258	2.5773	10.0000	-13.9175				-24.7423	مخزون	سجلّ
